NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Variável (Código),Variável,Mês (Código),Mês
1,Brasil,2,%,3.40,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200202,fevereiro 2002
1,Brasil,2,%,3.73,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200203,março 2002
1,Brasil,2,%,3.70,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200204,abril 2002
1,Brasil,2,%,3.18,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200205,maio 2002
1,Brasil,2,%,2.94,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200206,junho 2002
1,Brasil,2,%,3.63,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200207,julho 2002
1,Brasil,2,%,3.93,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200208,agosto 2002
1,Brasil,2,%,4.05,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200209,setembro 2002
1,Brasil,2,%,4.58,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200210,outubro 2002
1,Brasil,2,%,7.51,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200211,novembro 2002
1,Brasil,2,%,9.31,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200212,dezembro 2002
1,Brasil,2,%,10.46,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200301,janeiro 2003
1,Brasil,2,%,11.47,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200302,fevereiro 2003
1,Brasil,2,%,12.03,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200303,março 2003
1,Brasil,2,%,11.66,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200304,abril 2003
1,Brasil,2,%,9.04,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200305,maio 2003
1,Brasil,2,%,6.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200306,junho 2003
1,Brasil,2,%,4.50,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200307,julho 2003
1,Brasil,2,%,3.24,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200308,agosto 2003
1,Brasil,2,%,2.78,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200309,setembro 2003
1,Brasil,2,%,2.09,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200310,outubro 2003
1,Brasil,2,%,1.81,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200311,novembro 2003
1,Brasil,2,%,2.49,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200312,dezembro 2003
1,Brasil,2,%,3.07,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200401,janeiro 2004
1,Brasil,2,%,3.34,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200402,fevereiro 2004
1,Brasil,2,%,3.03,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200403,março 2004
1,Brasil,2,%,3.11,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200404,abril 2004
1,Brasil,2,%,3.28,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200405,maio 2004
1,Brasil,2,%,3.48,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200406,junho 2004
1,Brasil,2,%,3.63,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200407,julho 2004
1,Brasil,2,%,3.71,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200408,agosto 2004
1,Brasil,2,%,3.57,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200409,setembro 2004
1,Brasil,2,%,3.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200410,outubro 2004
1,Brasil,2,%,3.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200411,novembro 2004
1,Brasil,2,%,3.98,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200412,dezembro 2004
1,Brasil,2,%,3.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200501,janeiro 2005
1,Brasil,2,%,3.54,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200502,fevereiro 2005
1,Brasil,2,%,3.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200503,março 2005
1,Brasil,2,%,4.27,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200504,abril 2005
1,Brasil,2,%,4.07,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200505,maio 2005
1,Brasil,2,%,3.16,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200506,junho 2005
1,Brasil,2,%,2.82,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200507,julho 2005
1,Brasil,2,%,2.39,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200508,agosto 2005
1,Brasil,2,%,2.13,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200509,setembro 2005
1,Brasil,2,%,2.00,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200510,outubro 2005
1,Brasil,2,%,2.07,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200511,novembro 2005
1,Brasil,2,%,2.45,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200512,dezembro 2005
1,Brasil,2,%,2.80,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200601,janeiro 2006
1,Brasil,2,%,3.05,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200602,fevereiro 2006
1,Brasil,2,%,3.13,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200603,março 2006
1,Brasil,2,%,2.58,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200604,abril 2006
1,Brasil,2,%,2.12,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200605,maio 2006
1,Brasil,2,%,1.54,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200606,junho 2006
1,Brasil,2,%,1.13,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200607,julho 2006
1,Brasil,2,%,0.77,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200608,agosto 2006
1,Brasil,2,%,0.55,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200609,setembro 2006
1,Brasil,2,%,0.67,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200610,outubro 2006
1,Brasil,2,%,0.88,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200611,novembro 2006
1,Brasil,2,%,1.58,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200612,dezembro 2006
1,Brasil,2,%,1.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200701,janeiro 2007
1,Brasil,2,%,2.23,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200702,fevereiro 2007
1,Brasil,2,%,2.39,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200703,março 2007
1,Brasil,2,%,2.31,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200704,abril 2007
1,Brasil,2,%,2.28,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200705,maio 2007
1,Brasil,2,%,2.08,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200706,junho 2007
1,Brasil,2,%,1.87,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200707,julho 2007
1,Brasil,2,%,1.90,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200708,agosto 2007
1,Brasil,2,%,1.71,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200709,setembro 2007
1,Brasil,2,%,1.76,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200710,outubro 2007
1,Brasil,2,%,1.86,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200711,novembro 2007
1,Brasil,2,%,2.33,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200712,dezembro 2007
1,Brasil,2,%,2.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200801,janeiro 2008
1,Brasil,2,%,2.66,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200802,fevereiro 2008
1,Brasil,2,%,2.97,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200803,março 2008
1,Brasil,2,%,3.22,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200804,abril 2008
1,Brasil,2,%,3.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200805,maio 2008
1,Brasil,2,%,3.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200806,junho 2008
1,Brasil,2,%,3.63,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200807,julho 2008
1,Brasil,2,%,3.42,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200808,agosto 2008
1,Brasil,2,%,3.19,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200809,setembro 2008
1,Brasil,2,%,3.09,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200810,outubro 2008
1,Brasil,2,%,2.65,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200811,novembro 2008
1,Brasil,2,%,2.18,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200812,dezembro 2008
1,Brasil,2,%,2.13,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200901,janeiro 2009
1,Brasil,2,%,2.40,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200902,fevereiro 2009
1,Brasil,2,%,2.34,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200903,março 2009
1,Brasil,2,%,2.37,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200904,abril 2009
1,Brasil,2,%,2.48,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200905,maio 2009
1,Brasil,2,%,2.57,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200906,junho 2009
1,Brasil,2,%,2.32,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200907,julho 2009
1,Brasil,2,%,1.91,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200908,agosto 2009
1,Brasil,2,%,1.96,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200909,setembro 2009
1,Brasil,2,%,1.75,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200910,outubro 2009
1,Brasil,2,%,1.69,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200911,novembro 2009
1,Brasil,2,%,1.70,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,200912,dezembro 2009
1,Brasil,2,%,2.46,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201001,janeiro 2010
1,Brasil,2,%,2.86,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201002,fevereiro 2010
1,Brasil,2,%,3.15,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201003,março 2010
1,Brasil,2,%,3.45,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201004,abril 2010
1,Brasil,2,%,3.47,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201005,maio 2010
1,Brasil,2,%,3.09,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201006,junho 2010
1,Brasil,2,%,2.33,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201007,julho 2010
1,Brasil,2,%,1.58,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201008,agosto 2010
1,Brasil,2,%,1.51,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201009,setembro 2010
1,Brasil,2,%,1.69,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201010,outubro 2010
1,Brasil,2,%,2.09,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201011,novembro 2010
1,Brasil,2,%,2.74,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201012,dezembro 2010
1,Brasil,2,%,3.58,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201101,janeiro 2011
1,Brasil,2,%,4.37,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201102,fevereiro 2011
1,Brasil,2,%,4.72,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201103,março 2011
1,Brasil,2,%,4.74,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201104,abril 2011
1,Brasil,2,%,4.37,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201105,maio 2011
1,Brasil,2,%,3.87,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201106,junho 2011
1,Brasil,2,%,3.18,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201107,julho 2011
1,Brasil,2,%,2.74,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201108,agosto 2011
1,Brasil,2,%,2.47,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201109,setembro 2011
1,Brasil,2,%,2.13,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201110,outubro 2011
1,Brasil,2,%,2.18,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201111,novembro 2011
1,Brasil,2,%,2.54,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201112,dezembro 2011
1,Brasil,2,%,2.95,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201201,janeiro 2012
1,Brasil,2,%,3.03,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201202,fevereiro 2012
1,Brasil,2,%,2.70,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201203,março 2012
1,Brasil,2,%,2.91,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201204,abril 2012
1,Brasil,2,%,2.75,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201205,maio 2012
1,Brasil,2,%,2.32,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201206,junho 2012
1,Brasil,2,%,2.19,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201207,julho 2012
1,Brasil,2,%,2.15,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201208,agosto 2012
1,Brasil,2,%,2.51,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201209,setembro 2012
1,Brasil,2,%,2.46,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201210,outubro 2012
1,Brasil,2,%,2.71,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201211,novembro 2012
1,Brasil,2,%,3.44,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201212,dezembro 2012
1,Brasil,2,%,3.88,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201301,janeiro 2013
1,Brasil,2,%,4.08,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201302,fevereiro 2013
1,Brasil,2,%,3.97,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201303,março 2013
1,Brasil,2,%,3.93,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201304,abril 2013
1,Brasil,2,%,3.69,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201305,maio 2013
1,Brasil,2,%,3.15,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201306,junho 2013
1,Brasil,2,%,2.30,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201307,julho 2013
1,Brasil,2,%,1.93,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201308,agosto 2013
1,Brasil,2,%,1.81,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201309,setembro 2013
1,Brasil,2,%,1.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201310,outubro 2013
1,Brasil,2,%,2.01,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201311,novembro 2013
1,Brasil,2,%,2.68,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201312,dezembro 2013
1,Brasil,2,%,3.21,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201401,janeiro 2014
1,Brasil,2,%,3.67,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201402,fevereiro 2014
1,Brasil,2,%,4.26,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201403,março 2014
1,Brasil,2,%,4.37,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201404,abril 2014
1,Brasil,2,%,4.28,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201405,maio 2014
1,Brasil,2,%,3.75,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201406,junho 2014
1,Brasil,2,%,3.19,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201407,julho 2014
1,Brasil,2,%,2.74,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201408,agosto 2014
1,Brasil,2,%,2.38,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201409,setembro 2014
1,Brasil,2,%,2.13,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201410,outubro 2014
1,Brasil,2,%,2.18,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201411,novembro 2014
1,Brasil,2,%,2.57,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201412,dezembro 2014
1,Brasil,2,%,3.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201501,janeiro 2015
1,Brasil,2,%,4.83,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201502,fevereiro 2015
1,Brasil,2,%,5.61,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201503,março 2015
1,Brasil,2,%,5.92,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201504,abril 2015
1,Brasil,2,%,6.16,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201505,maio 2015
1,Brasil,2,%,6.17,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201506,junho 2015
1,Brasil,2,%,5.52,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201507,julho 2015
1,Brasil,2,%,4.48,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201508,agosto 2015
1,Brasil,2,%,3.67,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201509,setembro 2015
1,Brasil,2,%,3.79,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201510,outubro 2015
1,Brasil,2,%,4.07,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201511,novembro 2015
1,Brasil,2,%,4.24,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201512,dezembro 2015
1,Brasil,2,%,4.91,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201601,janeiro 2016
1,Brasil,2,%,5.63,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201602,fevereiro 2016
1,Brasil,2,%,5.51,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201603,março 2016
1,Brasil,2,%,5.29,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201604,abril 2016
1,Brasil,2,%,5.05,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201605,maio 2016
1,Brasil,2,%,4.42,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201606,junho 2016
1,Brasil,2,%,3.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201607,julho 2016
1,Brasil,2,%,3.17,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201608,agosto 2016
1,Brasil,2,%,2.81,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201609,setembro 2016
1,Brasil,2,%,2.45,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201610,outubro 2016
1,Brasil,2,%,1.84,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201611,novembro 2016
1,Brasil,2,%,1.79,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201612,dezembro 2016
1,Brasil,2,%,1.65,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201701,janeiro 2017
1,Brasil,2,%,1.54,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201702,fevereiro 2017
1,Brasil,2,%,1.71,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201703,março 2017
1,Brasil,2,%,1.59,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201704,abril 2017
1,Brasil,2,%,1.72,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201705,maio 2017
1,Brasil,2,%,1.18,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201706,junho 2017
1,Brasil,2,%,1.04,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201707,julho 2017
1,Brasil,2,%,0.90,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201708,agosto 2017
1,Brasil,2,%,0.81,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201709,setembro 2017
1,Brasil,2,%,1.09,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201710,outubro 2017
1,Brasil,2,%,1.06,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201711,novembro 2017
1,Brasil,2,%,1.74,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201712,dezembro 2017
1,Brasil,2,%,1.79,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201801,janeiro 2018
1,Brasil,2,%,1.93,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201802,fevereiro 2018
1,Brasil,2,%,1.85,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201803,março 2018
1,Brasil,2,%,1.65,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201804,abril 2018
1,Brasil,2,%,1.77,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201805,maio 2018
1,Brasil,2,%,2.60,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201806,junho 2018
1,Brasil,2,%,2.64,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201807,julho 2018
1,Brasil,2,%,2.23,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201808,agosto 2018
1,Brasil,2,%,2.62,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201809,setembro 2018
1,Brasil,2,%,2.86,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201810,outubro 2018
1,Brasil,2,%,2.23,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201811,novembro 2018
1,Brasil,2,%,1.11,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201812,dezembro 2018
1,Brasil,2,%,1.10,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201901,janeiro 2019
1,Brasil,2,%,1.63,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201902,fevereiro 2019
1,Brasil,2,%,1.90,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201903,março 2019
1,Brasil,2,%,2.02,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201904,abril 2019
1,Brasil,2,%,2.37,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201905,maio 2019
1,Brasil,2,%,2.23,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201906,junho 2019
1,Brasil,2,%,2.10,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201907,julho 2019
1,Brasil,2,%,1.77,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201908,agosto 2019
1,Brasil,2,%,0.97,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201909,setembro 2019
1,Brasil,2,%,0.50,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201910,outubro 2019
1,Brasil,2,%,0.88,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201911,novembro 2019
1,Brasil,2,%,2.03,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,201912,dezembro 2019
1,Brasil,2,%,2.05,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202001,janeiro 2020
1,Brasil,2,%,2.20,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202002,fevereiro 2020
1,Brasil,2,%,2.31,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202003,março 2020
1,Brasil,2,%,1.89,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202004,abril 2020
1,Brasil,2,%,0.99,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202005,maio 2020
1,Brasil,2,%,0.10,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202006,junho 2020
1,Brasil,2,%,0.25,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202007,julho 2020
1,Brasil,2,%,0.24,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202008,agosto 2020
1,Brasil,2,%,0.81,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202009,setembro 2020
1,Brasil,2,%,1.99,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202010,outubro 2020
1,Brasil,2,%,3.29,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202011,novembro 2020
1,Brasil,2,%,4.42,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202012,dezembro 2020
1,Brasil,2,%,4.30,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202101,janeiro 2021
1,Brasil,2,%,4.95,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202102,fevereiro 2021
1,Brasil,2,%,5.25,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202103,março 2021
1,Brasil,2,%,4.67,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202104,abril 2021
1,Brasil,2,%,4.61,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202105,maio 2021
1,Brasil,2,%,3.77,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202106,junho 2021
1,Brasil,2,%,4.50,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202107,julho 2021
1,Brasil,2,%,4.51,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202108,agosto 2021
1,Brasil,2,%,4.75,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202109,setembro 2021
1,Brasil,2,%,5.73,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202110,outubro 2021
1,Brasil,2,%,5.86,1,Brasil,2264,IPCA - Variação acumulada em 6 meses,202111,novembro 2021
